# Forceps scene export at Fri Apr 19 14:34:56 CEST 2024

# Genotypes included in the simulation
# genoptypeName	id name sname type s hmax amax g ddmin witn witx drtol ntol brow ly la lq immt ageMaturityForReproduction
# 0-Genotype-1	0 Abies alba AAlb E5 75.0 50.0 366.0 350.0 841.0 -6.0 5.0 0.23 3 5 0.05 1.0 2 -12000.0 40.0
# 17-Genotype-1	17 Fagus sylvatica FSyl D3 76.0 50.0 400.0 260.0 841.0 -6.0 9.0 0.25 2 3 0.05 1.0 2 -12000.0 45.0

#Trees
#date	patchId	id	speciesId	speciesShortName	genotypeName	age	dbh(cm)	height(m)	volume(m3)	crownA1	crownLength	dbhIncrement	slowGrowthIndex	foliageArea	LAI	lightAvailability	algf	treeDroughtIndex	droughtIndexModifier	basalArea(m2)	biomass(kg)	x	y

1978	14	140000108	0	AAlb	0-Genotype-1	4	1.3436	2.3673	0.0002	0.09	-1	0	2	0.841	13.2496	0.0364	0	0.0668	1	0.000142	0.431087	26.5801	8.86
1978	14	140000109	17	FSyl	17-Genotype-1	4	1.337	2.3756	0.0002	0.025	-1	0	2	0.4915	13.2469	0.0365	0	0.0668	1	0.00014	0.421949	26.5801	8.86
1978	14	140000110	17	FSyl	17-Genotype-1	4	1.337	2.3756	0.0002	0.025	-1	0	2	0.4915	13.2469	0.0365	0	0.0668	1	0.00014	0.421949	26.5801	8.86
1978	14	140000111	17	FSyl	17-Genotype-1	4	1.337	2.3756	0.0002	0.025	-1	0	2	0.4915	13.2469	0.0365	0	0.0668	1	0.00014	0.421949	26.5801	8.86
1978	14	140000112	17	FSyl	17-Genotype-1	4	1.337	2.3756	0.0002	0.025	-1	0	2	0.4915	13.2469	0.0365	0	0.0668	1	0.00014	0.421949	26.5801	8.86
1978	15	150000001	0	AAlb	0-Genotype-1	131	68.0081	32.9631	4.3231	0.3294	-1	0.4849	0	1108.5943	8.1562	0.1302	0.3106	0.0668	1	0.363255	3290.223968	44.3001	8.86
1978	15	150000004	0	AAlb	0-Genotype-1	29	16.0168	12.0139	0.0991	0.09	-1	0	18	34.6143	13.028	0.0385	0	0.0668	1	0.020148	99.054576	44.3001	8.86
1978	15	150000007	0	AAlb	0-Genotype-1	121	71.4034	33.8323	4.8816	0.4012	-1	0.6925	0	1452.4652	4.6257	0.3146	0.7071	0.0668	1	0.400431	3763.230003	44.3001	8.86
1978	15	150000008	0	AAlb	0-Genotype-1	138	41.3262	24.2899	1.2085	0.09	-1	0	3	143.4604	12.0371	0.0493	0	0.0668	1	0.134135	937.858815	44.3001	8.86
1978	15	150000009	0	AAlb	0-Genotype-1	173	35.3674	21.8152	0.8041	0.09	-1	0	9	113.579	12.3988	0.0451	0	0.0668	1	0.098242	647.33325	44.3001	8.86
1978	15	150000010	0	AAlb	0-Genotype-1	150	43.7326	25.2266	1.4003	0.1173	-1	0.0834	0	203.5917	11.5802	0.0553	0.0243	0.0668	1	0.15021	1083.331495	44.3001	8.86
1978	15	150000011	0	AAlb	0-Genotype-1	121	33.9975	21.2134	0.7248	0.09	-1	0	12	107.0446	12.7397	0.0414	0	0.0668	1	0.090779	589.272044	44.3001	8.86
1978	15	150000012	0	AAlb	0-Genotype-1	29	54.7909	29.111	2.5033	0.2293	-1	0.2839	0	558.0141	9.9334	0.0835	0.1438	0.0668	1	0.23578	1916.70481	44.3001	8.86
1978	15	150000014	0	AAlb	0-Genotype-1	162	46.7078	26.3376	1.6608	0.1637	-1	0.1643	0	313.5213	10.9318	0.065	0.0673	0.0668	1	0.171344	1286.323378	44.3001	8.86
1978	15	150000015	0	AAlb	0-Genotype-1	29	22.0496	15.3888	0.2307	0.09	-1	0	14	55.9108	12.9178	0.0396	0	0.0668	1	0.038185	210.861191	44.3001	8.86
1978	15	150000018	17	FSyl	17-Genotype-1	27	2.9581	3.567	0.0014	0.025	-1	0	19	1.896	13.034	0.0384	0	0.0668	1	0.000687	2.796675	44.3001	8.86
1978	15	150000021	0	AAlb	0-Genotype-1	26	2.8215	3.4408	0.0013	0.09	-1	0	19	2.5593	13.0422	0.0384	0	0.0668	1	0.000625	2.375449	44.3001	8.86
1978	15	150000023	17	FSyl	17-Genotype-1	26	2.4617	3.2054	0.0009	0.025	-1	0	19	1.3875	13.051	0.0383	0	0.0668	1	0.000476	1.80461	44.3001	8.86
1978	15	150000025	17	FSyl	17-Genotype-1	26	2.4617	3.2054	0.0009	0.025	-1	0	19	1.3875	13.051	0.0383	0	0.0668	1	0.000476	1.80461	44.3001	8.86
1978	15	150000027	17	FSyl	17-Genotype-1	25	2.061	2.9114	0.0006	0.025	-1	0	19	1.0258	13.0543	0.0383	0	0.0668	1	0.000334	1.181669	44.3001	8.86
1978	15	150000028	0	AAlb	0-Genotype-1	22	1.4251	2.4271	0.0003	0.09	-1	0	19	0.9186	13.0572	0.0382	0	0.0668	1	0.00016	0.492739	44.3001	8.86
1978	15	150000033	0	AAlb	0-Genotype-1	21	1.3174	2.3481	0.0002	0.09	-1	0	19	0.8166	13.0624	0.0382	0	0.0668	1	0.000136	0.412276	44.3001	8.86
1978	15	150000034	0	AAlb	0-Genotype-1	21	1.3174	2.3481	0.0002	0.09	-1	0	19	0.8166	13.0624	0.0382	0	0.0668	1	0.000136	0.412276	44.3001	8.86
1979	1	10000003	0	AAlb	0-Genotype-1	70	31.2553	19.9698	0.5808	0.2705	-1	0.4543	0	283.6505	9.3646	0.0962	0.193	0	1	0.076725	518.519235	8.86	62.0202
1979	1	10000004	0	AAlb	0-Genotype-1	76	46.1944	26.1495	1.6139	0.3768	-1	0.8097	0	709.8492	5.4547	0.2557	0.615	0	1	0.167598	1339.895663	8.86	62.0202
1979	1	10000012	0	AAlb	0-Genotype-1	63	35.7556	21.9834	0.8275	0.3085	-1	0.5664	0	395.7767	8.4612	0.1206	0.2793	0	1	0.10041	719.858637	8.86	62.0202
1979	1	10000022	0	AAlb	0-Genotype-1	79	40.8232	24.0897	1.1706	0.3503	-1	0.7066	0	548.2872	7.2008	0.1653	0.4142	0	1	0.130889	995.112886	8.86	62.0202
1979	1	10000023	17	FSyl	17-Genotype-1	96	22.2083	15.6307	0.2372	0.0489	-1	0.253	0	114.226	10.3929	0.0744	0.1071	0	1	0.038737	250.979583	8.86	62.0202
1979	1	10000028	0	AAlb	0-Genotype-1	71	27.6869	18.2708	0.4217	0.2387	-1	0.3655	0	208.6501	10.0291	0.0815	0.1359	0	1	0.060206	385.741545	8.86	62.0202
1979	1	10000037	0	AAlb	0-Genotype-1	81	54.7767	29.1064	2.5016	0.4123	-1	0.8473	0	1002.9164	3.194	0.45	0.8437	0	1	0.235658	2019.12379	8.86	62.0202
1979	1	10000040	0	AAlb	0-Genotype-1	29	10.0827	8.3734	0.0296	0.2083	-1	0.297	0	40.017	10.5203	0.0721	0.0973	0	1	0.007984	36.899313	8.86	62.0202
1979	1	10000048	17	FSyl	17-Genotype-1	27	6.748	6.2373	0.0107	0.0435	-1	0.1974	0	13.4192	10.8268	0.0668	0.0748	0	1	0.003576	21.362359	8.86	62.0202
1979	1	10000049	0	AAlb	0-Genotype-1	26	7.4238	6.6309	0.0135	0.1907	-1	0.2482	0	23.1444	10.7841	0.0675	0.0779	0	1	0.004329	20.242565	8.86	62.0202
1979	1	10000050	0	AAlb	0-Genotype-1	26	7.4238	6.6309	0.0135	0.1907	-1	0.2482	0	23.1444	10.7841	0.0675	0.0779	0	1	0.004329	20.242565	8.86	62.0202
1979	1	10000052	0	AAlb	0-Genotype-1	23	5.7843	5.5204	0.0072	0.174	-1	0.2041	0	14.5204	11.0274	0.0635	0.0607	0	1	0.002628	17.168719	8.86	62.0202
1979	1	10000054	0	AAlb	0-Genotype-1	22	5.4271	5.2747	0.0062	0.1673	-1	0.1883	0	12.6938	11.1229	0.062	0.0541	0	1	0.002313	14.490005	8.86	62.0202
1979	1	10000059	0	AAlb	0-Genotype-1	20	5.0631	5.0228	0.0052	0.1622	-1	0.1758	0	11.0895	11.1948	0.0609	0.0493	0	1	0.002013	12.121622	8.86	62.0202
1979	1	10000061	17	FSyl	17-Genotype-1	20	4.3752	4.584	0.0037	0.0379	-1	0.1395	0	5.5944	11.2529	0.06	0.0454	0	1	0.001503	8.659147	8.86	62.0202
1979	1	10000062	0	AAlb	0-Genotype-1	17	9.7319	8.1476	0.027	0.2006	-1	0.2774	0	36.533	10.6366	0.07	0.0887	0	1	0.007439	33.877659	8.86	62.0202
1979	1	10000070	17	FSyl	17-Genotype-1	15	5.4601	5.3476	0.0063	0.0402	-1	0.1637	0	8.6425	11.0825	0.0626	0.0569	0	1	0.002341	15.154747	8.86	62.0202
1979	1	10000073	17	FSyl	17-Genotype-1	15	5.4601	5.3476	0.0063	0.0402	-1	0.1637	0	8.6425	11.0825	0.0626	0.0569	0	1	0.002341	15.154747	8.86	62.0202
1979	1	10000074	0	AAlb	0-Genotype-1	14	6.1356	5.7607	0.0084	0.1772	-1	0.2128	0	16.1583	10.9812	0.0642	0.0639	0	1	0.002957	19.906788	8.86	62.0202
1979	1	10000075	0	AAlb	0-Genotype-1	14	6.1356	5.7607	0.0084	0.1772	-1	0.2128	0	16.1583	10.9812	0.0642	0.0639	0	1	0.002957	19.906788	8.86	62.0202
1979	1	10000076	0	AAlb	0-Genotype-1	14	6.1356	5.7607	0.0084	0.1772	-1	0.2128	0	16.1583	10.9812	0.0642	0.0639	0	1	0.002957	19.906788	8.86	62.0202
1979	1	10000077	17	FSyl	17-Genotype-1	14	4.6844	4.803	0.0043	0.0382	-1	0.1432	0	6.3219	11.235	0.0603	0.0466	0	1	0.001723	10.225184	8.86	62.0202
1979	1	10000078	17	FSyl	17-Genotype-1	14	4.6844	4.803	0.0043	0.0382	-1	0.1432	0	6.3219	11.235	0.0603	0.0466	0	1	0.001723	10.225184	8.86	62.0202
1979	1	10000079	0	AAlb	0-Genotype-1	13	5.129	5.0686	0.0054	0.1648	-1	0.1813	0	11.4824	11.1595	0.0614	0.0517	0	1	0.002066	12.593916	8.86	62.0202
1979	1	10000080	17	FSyl	17-Genotype-1	13	4.0854	4.3779	0.0031	0.0377	-1	0.1359	0	4.9521	11.2686	0.0598	0.0443	0	1	0.001311	7.331973	8.86	62.0202
1979	1	10000088	0	AAlb	0-Genotype-1	10	3.0841	3.6289	0.0016	0.1538	-1	0.142	0	4.9972	11.3164	0.0591	0.0412	0	1	0.000747	3.72459	8.86	62.0202
1979	1	10000089	0	AAlb	0-Genotype-1	10	3.0841	3.6289	0.0016	0.1538	-1	0.142	0	4.9972	11.3164	0.0591	0.0412	0	1	0.000747	3.72459	8.86	62.0202
1979	1	10000090	0	AAlb	0-Genotype-1	10	3.0841	3.6289	0.0016	0.1538	-1	0.142	0	4.9972	11.3164	0.0591	0.0412	0	1	0.000747	3.72459	8.86	62.0202
1979	1	10000093	0	AAlb	0-Genotype-1	9	2.6729	3.3339	0.0011	0.1512	-1	0.1317	0	3.9631	11.3542	0.0585	0.0387	0	1	0.000561	2.654515	8.86	62.0202
1979	1	10000094	0	AAlb	0-Genotype-1	9	2.6729	3.3339	0.0011	0.1512	-1	0.1317	0	3.9631	11.3542	0.0585	0.0387	0	1	0.000561	2.654515	8.86	62.0202
1979	1	10000095	0	AAlb	0-Genotype-1	9	2.6729	3.3339	0.0011	0.1512	-1	0.1317	0	3.9631	11.3542	0.0585	0.0387	0	1	0.000561	2.654515	8.86	62.0202
1979	1	10000096	17	FSyl	17-Genotype-1	9	2.4134	3.17	0.0009	0.0364	-1	0.1093	0	1.9548	11.3667	0.0583	0.0379	0	1	0.000457	2.053619	8.86	62.0202
1979	1	10000097	17	FSyl	17-Genotype-1	9	2.4134	3.17	0.0009	0.0364	-1	0.1093	0	1.9548	11.3667	0.0583	0.0379	0	1	0.000457	2.053619	8.86	62.0202
1979	1	10000098	17	FSyl	17-Genotype-1	8	2.162	2.9857	0.0007	0.0364	-1	0.1047	0	1.6185	11.3718	0.0583	0.0376	0	1	0.000367	1.579168	8.86	62.0202
1979	1	10000100	0	AAlb	0-Genotype-1	6	1.911	2.7823	0.0005	0.1484	-1	0.1127	0	2.3527	11.3943	0.0579	0.0361	0	1	0.000287	1.221304	8.86	62.0202
1979	1	10000101	0	AAlb	0-Genotype-1	6	1.911	2.7823	0.0005	0.1484	-1	0.1127	0	2.3527	11.3943	0.0579	0.0361	0	1	0.000287	1.221304	8.86	62.0202
1979	1	10000102	0	AAlb	0-Genotype-1	6	1.911	2.7823	0.0005	0.1484	-1	0.1127	0	2.3527	11.3943	0.0579	0.0361	0	1	0.000287	1.221304	8.86	62.0202
1979	1	10000104	17	FSyl	17-Genotype-1	5	1.7898	2.7114	0.0005	0.0359	-1	0.0947	0	1.1597	11.4054	0.0578	0.0354	0	1	0.000252	1.001375	8.86	62.0202
1979	1	10000105	17	FSyl	17-Genotype-1	5	1.7898	2.7114	0.0005	0.0359	-1	0.0947	0	1.1597	11.4054	0.0578	0.0354	0	1	0.000252	1.001375	8.86	62.0202
1979	1	10000106	17	FSyl	17-Genotype-1	5	1.7898	2.7114	0.0005	0.0359	-1	0.0947	0	1.1597	11.4054	0.0578	0.0354	0	1	0.000252	1.001375	8.86	62.0202
1979	1	10000107	0	AAlb	0-Genotype-1	4	1.6697	2.6063	0.0004	0.1468	-1	0.1042	0	1.8999	11.4175	0.0576	0.0346	0	1	0.000219	0.894382	8.86	62.0202
1979	1	10000108	0	AAlb	0-Genotype-1	4	1.6697	2.6063	0.0004	0.1468	-1	0.1042	0	1.8999	11.4175	0.0576	0.0346	0	1	0.000219	0.894382	8.86	62.0202
1979	1	10000109	17	FSyl	17-Genotype-1	4	1.6065	2.5758	0.0004	0.0357	-1	0.089	0	0.9585	11.4236	0.0575	0.0342	0	1	0.000203	0.771989	8.86	62.0202
1979	1	10000110	17	FSyl	17-Genotype-1	4	1.6065	2.5758	0.0004	0.0357	-1	0.089	0	0.9585	11.4236	0.0575	0.0342	0	1	0.000203	0.771989	8.86	62.0202
1979	1	10000111	0	AAlb	0-Genotype-1	2	1.3624	2.3811	0.0002	0.1449	-1	0.0924	0	1.3826	11.4303	0.0574	0.0338	0	1	0.000146	0.562506	8.86	62.0202
1979	1	10000112	17	FSyl	17-Genotype-1	2	1.3517	2.3865	0.0002	0.0356	-1	0.0817	0	0.713	11.4259	0.0575	0.0341	0	1	0.000144	0.511818	8.86	62.0202
1979	1	10000113	17	FSyl	17-Genotype-1	1	1.27	2.3257	0.0002	0.1084	-1	0	0	1.9529	11.4614	0.057	0.0318	0	0	0.000127	0.908823	8.86	62.0202
1979	1	10000114	17	FSyl	17-Genotype-1	1	1.27	2.3257	0.0002	0.1084	-1	0	0	1.9529	11.4614	0.057	0.0318	0	0	0.000127	0.908823	8.86	62.0202
1979	1	10000115	17	FSyl	17-Genotype-1	1	1.27	2.3257	0.0002	0.1084	-1	0	0	1.9529	11.4614	0.057	0.0318	0	0	0.000127	0.908823	8.86	62.0202
1979	1	10000116	17	FSyl	17-Genotype-1	1	1.27	2.3257	0.0002	0.1084	-1	0	0	1.9529	11.4614	0.057	0.0318	0	0	0.000127	0.908823	8.86	62.0202
1979	1	10000117	17	FSyl	17-Genotype-1	1	1.27	2.3257	0.0002	0.1084	-1	0	0	1.9529	11.4614	0.057	0.0318	0	0	0.000127	0.908823	8.86	62.0202
1979	2	20000033	0	AAlb	0-Genotype-1	100	25.6375	17.2519	0.344	0.3225	-1	0.8824	0	251.1784	2.851	0.4903	0.8704	0	1	0.051623	334.213656	26.5801	62.0202
1979	2	20000034	17	FSyl	17-Genotype-1	106	39.4937	23.7668	1.0824	0.1037	-1	0.6902	0	644.0322	2.0511	0.5988	0.9217	0	1	0.122502	1112.802545	26.5801	62.0202
1979	2	20000035	0	AAlb	0-Genotype-1	29	15.8201	11.8985	0.0959	0.3132	-1	0.8712	0	118.2329	3.2275	0.4462	0.841	0	1	0.019657	110.039664	26.5801	62.0202
1979	2	20000040	17	FSyl	17-Genotype-1	29	11.5791	9.4198	0.0427	0.0627	-1	0.5987	0	48.3776	4.202	0.3498	0.7511	0	1	0.01053	61.326863	26.5801	62.0202
1979	2	20000042	0	AAlb	0-Genotype-1	28	14.5706	11.1571	0.0772	0.3059	-1	0.8433	0	102.0745	3.5526	0.4114	0.8131	0	1	0.016674	90.898756	26.5801	62.0202
1979	2	20000044	17	FSyl	17-Genotype-1	28	10.6722	8.8406	0.0345	0.0607	-1	0.5748	0	40.7728	4.3319	0.3386	0.7379	0	1	0.008945	51.035443	26.5801	62.0202
1979	2	20000045	0	AAlb	0-Genotype-1	27	13.1699	10.3089	0.0593	0.2982	-1	0.8141	0	85.5154	3.8249	0.3843	0.788	0	1	0.013623	71.953151	26.5801	62.0202
1979	2	20000048	0	AAlb	0-Genotype-1	26	11.9475	9.5535	0.0459	0.2826	-1	0.7637	0	70.026	4.048	0.3635	0.7665	0	1	0.011211	57.143392	26.5801	62.0202
1979	2	20000053	0	AAlb	0-Genotype-1	23	9.6165	8.073	0.0262	0.2598	-1	0.6828	0	46.4776	4.4799	0.3263	0.7225	0	1	0.007263	34.631223	26.5801	62.0202
1979	2	20000055	0	AAlb	0-Genotype-1	22	9.0483	7.704	0.0224	0.2558	-1	0.6657	0	41.7696	4.6129	0.3156	0.7084	0	1	0.00643	30.330072	26.5801	62.0202
1979	2	20000061	0	AAlb	0-Genotype-1	21	8.2887	7.2056	0.0179	0.2415	-1	0.6117	0	34.5708	5.0825	0.2807	0.6571	0	1	0.005396	25.251571	26.5801	62.0202
1979	2	20000062	0	AAlb	0-Genotype-1	21	8.2887	7.2056	0.0179	0.2415	-1	0.6117	0	34.5708	5.0825	0.2807	0.6571	0	1	0.005396	25.251571	26.5801	62.0202
1979	2	20000064	0	AAlb	0-Genotype-1	20	7.7067	6.8198	0.0149	0.2321	-1	0.5788	0	29.7941	5.2723	0.2677	0.6357	0	1	0.004665	22.330574	26.5801	62.0202
1979	2	20000065	0	AAlb	0-Genotype-1	20	7.7067	6.8198	0.0149	0.2321	-1	0.5788	0	29.7941	5.2723	0.2677	0.6357	0	1	0.004665	22.330574	26.5801	62.0202
1979	2	20000067	17	FSyl	17-Genotype-1	20	6.0584	5.7631	0.0082	0.0482	-1	0.4094	0	12.3725	5.615	0.2457	0.5966	0	1	0.002883	20.900488	26.5801	62.0202
1979	2	20000068	0	AAlb	0-Genotype-1	19	7.1293	6.4335	0.0122	0.2186	-1	0.5328	0	24.9651	5.5756	0.2481	0.6012	0	1	0.003992	20.454431	26.5801	62.0202
1979	2	20000074	17	FSyl	17-Genotype-1	18	5.5603	5.4174	0.0066	0.0475	-1	0.3961	0	10.5226	5.682	0.2416	0.5889	0	1	0.002428	17.353818	26.5801	62.0202
1979	2	20000075	17	FSyl	17-Genotype-1	18	5.5603	5.4174	0.0066	0.0475	-1	0.3961	0	10.5226	5.682	0.2416	0.5889	0	1	0.002428	17.353818	26.5801	62.0202
1979	2	20000076	17	FSyl	17-Genotype-1	17	7.349	6.6464	0.0133	0.0529	-1	0.4668	0	18.8574	5.3323	0.2637	0.6289	0	1	0.004242	25.485019	26.5801	62.0202
1979	2	20000077	0	AAlb	0-Genotype-1	16	8.8428	7.5697	0.0211	0.2482	-1	0.6383	0	39.1537	4.8623	0.2965	0.6814	0	1	0.006141	28.748063	26.5801	62.0202
1979	2	20000078	0	AAlb	0-Genotype-1	16	8.8428	7.5697	0.0211	0.2482	-1	0.6383	0	39.1537	4.8623	0.2965	0.6814	0	1	0.006141	28.748063	26.5801	62.0202
1979	2	20000082	0	AAlb	0-Genotype-1	15	7.2152	6.4912	0.0126	0.2211	-1	0.5416	0	25.7052	5.4961	0.2531	0.6103	0	1	0.004089	20.659514	26.5801	62.0202
1979	2	20000083	0	AAlb	0-Genotype-1	15	7.2152	6.4912	0.0126	0.2211	-1	0.5416	0	25.7052	5.4961	0.2531	0.6103	0	1	0.004089	20.659514	26.5801	62.0202
1979	2	20000084	17	FSyl	17-Genotype-1	14	4.9195	4.9687	0.0049	0.0467	-1	0.3796	0	8.4011	5.7575	0.2371	0.5802	0	1	0.001901	12.829857	26.5801	62.0202
1979	2	20000088	0	AAlb	0-Genotype-1	13	5.3335	5.21	0.0059	0.2071	-1	0.4793	0	15.3076	5.7307	0.2387	0.5833	0	1	0.002234	15.634135	26.5801	62.0202
1979	2	20000089	17	FSyl	17-Genotype-1	13	4.3732	4.5826	0.0037	0.0462	-1	0.365	0	6.8098	5.8603	0.2311	0.5683	0	1	0.001502	9.633715	26.5801	62.0202
1979	2	20000091	17	FSyl	17-Genotype-1	13	4.3732	4.5826	0.0037	0.0462	-1	0.365	0	6.8098	5.8603	0.2311	0.5683	0	1	0.001502	9.633715	26.5801	62.0202
1979	2	20000092	17	FSyl	17-Genotype-1	13	4.3732	4.5826	0.0037	0.0462	-1	0.365	0	6.8098	5.8603	0.2311	0.5683	0	1	0.001502	9.633715	26.5801	62.0202
1979	2	20000093	0	AAlb	0-Genotype-1	12	4.588	4.6921	0.0041	0.201	-1	0.4501	0	11.8546	5.7952	0.2348	0.5759	0	1	0.001653	10.822306	26.5801	62.0202
1979	2	20000095	0	AAlb	0-Genotype-1	11	4.0274	4.2986	0.003	0.1997	-1	0.4317	0	9.686	5.8912	0.2293	0.5648	0	1	0.001274	7.96644	26.5801	62.0202
1979	2	20000097	17	FSyl	17-Genotype-1	11	3.4731	3.9392	0.0021	0.0457	-1	0.3401	0	4.5506	5.9563	0.2256	0.5572	0	1	0.000947	5.525273	26.5801	62.0202
1979	2	20000098	0	AAlb	0-Genotype-1	10	3.5552	3.9646	0.0022	0.1979	-1	0.4126	0	7.9596	5.9419	0.2264	0.5589	0	1	0.000993	5.938111	26.5801	62.0202
1979	2	20000099	0	AAlb	0-Genotype-1	10	3.5552	3.9646	0.0022	0.1979	-1	0.4126	0	7.9596	5.9419	0.2264	0.5589	0	1	0.000993	5.938111	26.5801	62.0202
1979	2	20000101	17	FSyl	17-Genotype-1	10	3.1241	3.6873	0.0016	0.0454	-1	0.3266	0	3.774	6.04	0.2209	0.5475	0	1	0.000767	4.275701	26.5801	62.0202
1979	2	20000102	0	AAlb	0-Genotype-1	9	3.2135	3.7214	0.0017	0.1969	-1	0.3977	0	6.8055	6.028	0.2216	0.5489	0	1	0.000811	4.690018	26.5801	62.0202
1979	2	20000105	0	AAlb	0-Genotype-1	8	2.9221	3.513	0.0014	0.1961	-1	0.3829	0	5.876	6.0587	0.2199	0.5454	0	1	0.000671	3.76038	26.5801	62.0202
1979	2	20000106	17	FSyl	17-Genotype-1	8	2.6329	3.3304	0.0011	0.045	-1	0.3045	0	2.7972	6.1035	0.2174	0.5402	0	1	0.000544	2.831348	26.5801	62.0202
1979	2	20000107	17	FSyl	17-Genotype-1	8	2.6329	3.3304	0.0011	0.045	-1	0.3045	0	2.7972	6.1035	0.2174	0.5402	0	1	0.000544	2.831348	26.5801	62.0202
1979	2	20000109	17	FSyl	17-Genotype-1	8	2.6329	3.3304	0.0011	0.045	-1	0.3045	0	2.7972	6.1035	0.2174	0.5402	0	1	0.000544	2.831348	26.5801	62.0202
1979	2	20000110	0	AAlb	0-Genotype-1	6	2.541	3.2389	0.001	0.193	-1	0.358	0	4.69	6.1184	0.2166	0.5384	0	1	0.000507	2.705862	26.5801	62.0202
1979	2	20000112	17	FSyl	17-Genotype-1	6	2.3371	3.1141	0.0008	0.0447	-1	0.2889	0	2.2693	6.1329	0.2158	0.5368	0	1	0.000429	2.12435	26.5801	62.0202
1979	2	20000113	17	FSyl	17-Genotype-1	6	2.3371	3.1141	0.0008	0.0447	-1	0.2889	0	2.2693	6.1329	0.2158	0.5368	0	1	0.000429	2.12435	26.5801	62.0202
1979	2	20000115	17	FSyl	17-Genotype-1	5	3.1883	3.7337	0.0017	0.0911	-1	0.5298	0	7.8465	6.0063	0.2228	0.5514	0	1	0.000798	7.057879	26.5801	62.0202
1979	2	20000116	17	FSyl	17-Genotype-1	5	3.1883	3.7337	0.0017	0.0911	-1	0.5298	0	7.8465	6.0063	0.2228	0.5514	0	1	0.000798	7.057879	26.5801	62.0202
1979	2	20000117	17	FSyl	17-Genotype-1	4	2.6372	3.3335	0.0011	0.0907	-1	0.4929	0	5.6595	6.0768	0.2189	0.5433	0	1	0.000546	4.48308	26.5801	62.0202
1979	2	20000118	17	FSyl	17-Genotype-1	3	2.1191	2.9541	0.0007	0.0905	-1	0.448	0	3.8942	6.1577	0.2145	0.5339	0	1	0.000353	2.664376	26.5801	62.0202
1979	2	20000119	17	FSyl	17-Genotype-1	3	2.1191	2.9541	0.0007	0.0905	-1	0.448	0	3.8942	6.1577	0.2145	0.5339	0	1	0.000353	2.664376	26.5801	62.0202
1979	2	20000120	0	AAlb	0-Genotype-1	2	1.8114	2.7098	0.0005	0.4346	-1	0.5414	0	6.357	6.1779	0.2134	0.5315	0	1	0.000258	2.204546	26.5801	62.0202
1979	2	20000121	17	FSyl	17-Genotype-1	2	1.6664	2.6201	0.0004	0.0904	-1	0.3964	0	2.5848	6.2026	0.2121	0.5287	0	1	0.000218	1.506924	26.5801	62.0202
1979	2	20000122	17	FSyl	17-Genotype-1	2	1.6664	2.6201	0.0004	0.0904	-1	0.3964	0	2.5848	6.2026	0.2121	0.5287	0	1	0.000218	1.506924	26.5801	62.0202
1979	2	20000123	17	FSyl	17-Genotype-1	2	1.6664	2.6201	0.0004	0.0904	-1	0.3964	0	2.5848	6.2026	0.2121	0.5287	0	1	0.000218	1.506924	26.5801	62.0202
1979	2	20000124	17	FSyl	17-Genotype-1	1	1.27	2.3257	0.0002	0.1084	-1	0	0	1.9529	6.2213	0.2111	0.5265	0	0	0.000127	0.908823	26.5801	62.0202
1979	2	20000125	17	FSyl	17-Genotype-1	1	1.27	2.3257	0.0002	0.1084	-1	0	0	1.9529	6.2213	0.2111	0.5265	0	0	0.000127	0.908823	26.5801	62.0202
1979	2	20000126	17	FSyl	17-Genotype-1	1	1.27	2.3257	0.0002	0.1084	-1	0	0	1.9529	6.2213	0.2111	0.5265	0	0	0.000127	0.908823	26.5801	62.0202
1979	3	30000003	0	AAlb	0-Genotype-1	69	24.8422	16.8478	0.3165	0.09	-1	0	14	66.8619	13.0597	0.0382	0	0	1	0.04847	279.714801	44.3001	62.0202
1979	3	30000004	0	AAlb	0-Genotype-1	66	39.6238	23.6059	1.0829	0.1065	-1	0.0672	0	159.3417	11.828	0.052	0.0091	0	1	0.123311	853.477331	44.3001	62.0202
1979	3	30000006	0	AAlb	0-Genotype-1	87	31.6382	20.1466	0.5998	0.09	-1	0	13	96.0975	12.8468	0.0403	0	0	1	0.078617	496.64645	44.3001	62.0202
1979	3	30000012	0	AAlb	0-Genotype-1	71	45.702	25.9677	1.5698	0.1932	-1	0.2303	0	358.0616	10.5863	0.0709	0.0924	0	1	0.164044	1233.332109	44.3001	62.0202
1979	3	30000020	0	AAlb	0-Genotype-1	96	61.781	31.2458	3.3961	0.3575	-1	0.6044	0	1041.5752	7.6381	0.1482	0.3658	0	1	0.299778	2640.896858	44.3001	62.0202
1979	3	30000024	0	AAlb	0-Genotype-1	70	36.4194	22.2687	0.8684	0.09	-1	0	4	118.684	12.206	0.0473	0	0	1	0.104173	694.096899	44.3001	62.0202
1979	3	30000029	0	AAlb	0-Genotype-1	92	67.2491	32.7625	4.2034	0.41	-1	0.7478	0	1356.7766	4.3209	0.3395	0.739	0	1	0.355192	3272.83151	44.3001	62.0202
1979	3	30000033	0	AAlb	0-Genotype-1	70	41.6423	24.4149	1.2328	0.143	-1	0.135	0	230.5768	11.3206	0.059	0.0409	0	1	0.136194	972.832792	44.3001	62.0202
1979	3	30000040	0	AAlb	0-Genotype-1	77	33.5846	21.0294	0.7019	0.09	-1	0	9	105.1002	12.5407	0.0435	0	0	1	0.088587	572.390762	44.3001	62.0202
